track_PixelHits,track_SCTHits,track_PixeldEdX,track_TRTHits,lepton_FVariable,lepton_EMCal,lepton_lambda,lepton_lambda2,lepton_time,lepton_radius,truth_particle_tag,predicted_prob,predicted_label
True,False,1.3331357e-37,True,0.9379089,0.0004234314,1464.0,224256.0,-3.356397,66048.0,0,0.89970446,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.8236305,0.005645752,1720.0,157696.0,2.8002717,40448.0,1,0.8881408,1
True,False,1.3331357e-37,True,0.73617154,0.00074005127,1456.0,209920.0,2.4015117,64768.0,1,0.89509153,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9955304,0.0028533936,1352.0,741376.0,-0.9302566,19840.0,1,0.9178064,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.86481816,0.80078125,89.5,12864.0,-1.633357,8768.0,1,0.42842785,0
True,False,1.3331357e-37,True,0.5606828,0.00028419495,1488.0,319488.0,-1.98908,2368.0,1,0.9450442,1
True,False,1.3331357e-37,True,1.0785041,0.0008659363,1840.0,399360.0,2.0451505,139264.0,1,0.90058386,1
True,False,1.3331357e-37,True,0.69172215,0.0024414062,2304.0,243712.0,2.1495333,25088.0,1,0.91735655,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.6454495,0.05053711,188.0,12736.0,-4.591774,2976.0,1,0.84342754,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2052041,0.0006713867,2624.0,716800.0,-0.72977936,59136.0,1,0.928128,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0638175,0.00037956238,1432.0,280576.0,2.1274567,48896.0,1,0.87354624,1
True,False,1.3331357e-37,True,0.98903394,0.008911133,2240.0,337920.0,4.3006964,60672.0,1,0.90973747,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.361715,0.0009994507,2256.0,2224.0,0.0,33280.0,1,0.9415797,1
True,False,1.3331357e-37,True,1.7063519,0.00025177002,1376.0,91648.0,-1.7556744,7200.0,1,0.8873821,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.25305185,0.00038337708,1600.0,389120.0,-4.3639402,23168.0,1,0.92550975,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.44361728,0.00015449524,1224.0,69632.0,0.0,2848.0,1,0.94755054,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0561224,0.0050354004,1816.0,745472.0,-0.031561583,32128.0,1,0.907955,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1660348,0.00033569336,1624.0,198656.0,-0.69696426,313344.0,1,0.94587666,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,2.6016068,0.00078201294,1376.0,77824.0,-0.09595791,11776.0,1,0.89887977,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4882439,0.0007362366,1664.0,1.048576e+06,-0.80680364,51200.0,1,0.91789156,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.836019,0.07324219,234.0,16064.0,3.404308,5504.0,1,0.42342505,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3333905,0.002822876,2272.0,1.06496e+06,-3.1505072,47360.0,0,0.9125505,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.7615513,0.0009994507,1696.0,1.335296e+06,0.77527255,56064.0,1,0.9280956,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.2019173,4.029274e-05,1128.0,757760.0,1.6628742,20736.0,1,0.90372014,1
True,False,1.3331357e-37,True,1.1899123,0.00049972534,1376.0,186368.0,1.1311462,119808.0,1,0.87979156,1
True,False,1.3331357e-37,True,0.99798834,0.0006713867,3776.0,151552.0,0.38479304,30080.0,0,0.9466442,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.4998845,0.765625,64.5,10944.0,-1.221183,16640.0,1,0.30893168,0
True,False,1.3331357e-37,True,0.7280767,0.0005378723,2448.0,56064.0,3.7251606,47872.0,1,0.91725355,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.8631921,0.00019645691,1632.0,248832.0,-1.3064352,24832.0,1,0.9030853,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.5682096,0.00047302246,872.0,477184.0,0.51482934,83456.0,1,0.88539374,1
True,False,1.3331357e-37,True,1.2348508,0.003112793,1408.0,107520.0,1.3252348,65536.0,1,0.87015504,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7984194,0.00032615662,1992.0,292864.0,-0.68708616,20224.0,1,0.90695155,1
True,False,1.3331357e-37,True,0.89914626,0.0009422302,684.0,91648.0,0.0,8128.0,0,0.9255645,1
True,False,1.3331357e-37,True,1.0872105,0.001876831,1688.0,166912.0,-0.59647584,56064.0,1,0.8879985,1
True,False,1.3331357e-37,True,1.0895244,0.000207901,1328.0,116224.0,0.8458016,23552.0,1,0.8690254,1
True,False,1.3331357e-37,True,0.691987,0.0004863739,1008.0,160768.0,-2.6394181,30336.0,1,0.9043614,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1754973,0.00064849854,1224.0,167936.0,-2.073522,59904.0,0,0.8836957,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3538642,0.0017242432,272.0,42752.0,1.9661667,8256.0,1,0.5330993,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.6637158,0.0014572144,944.0,86016.0,14.473763,11840.0,0,0.8923288,1
True,False,1.3331357e-37,True,0.36042744,0.008300781,1360.0,103424.0,-4.2849865,15872.0,1,0.86878353,1
True,False,1.3331357e-37,True,0.9843862,0.0009994507,1072.0,524288.0,2.5260022,50176.0,1,0.9127931,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9318645,0.0010528564,1520.0,266240.0,0.96263546,35072.0,1,0.8796815,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.84790003,0.00038909912,2656.0,811008.0,-1.4712955,52224.0,0,0.92216647,1
True,False,1.3331357e-37,True,1.0505838,0.828125,82.5,30080.0,-1.2640129,3072.0,1,0.3621644,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.0955399,0.0011978149,1280.0,296960.0,2.6391408,39168.0,1,0.87157613,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0895348,0.0002746582,1336.0,181248.0,2.097695,13376.0,1,0.8651943,1
True,False,1.3331357e-37,True,1.571224,0.0009994507,1512.0,860160.0,0.28881094,33024.0,1,0.90822554,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.42093912,0.0002593994,880.0,189440.0,0.0,15488.0,1,0.9347993,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9154533,0.0009994507,2672.0,602112.0,0.15832798,46592.0,1,0.92912304,1
True,False,1.3331357e-37,True,1.0397985,0.0015182495,2304.0,397312.0,-0.9445588,68096.0,1,0.9160793,1
True,False,1.3331357e-37,True,0.54145706,0.019042969,374.0,78848.0,-1.44825,14592.0,1,0.89794403,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.0660751,4.36306e-05,2608.0,315392.0,0.25288764,45824.0,1,0.92029905,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3106583,0.00020980835,3680.0,428032.0,-2.511865,38656.0,1,0.936128,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.6915766,0.00077438354,1328.0,98304.0,1.0332333,33024.0,1,0.8797367,1
True,False,1.3331357e-37,True,1.2276442,0.0009994507,68.0,18816.0,0.0,5568.0,0,0.50629234,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.048392,0.0008621216,2336.0,43520.0,-0.3406574,34816.0,1,0.9099436,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.6528578,0.07763672,354.0,103424.0,8.036848,2320.0,1,0.9340712,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9088848,0.0050964355,1512.0,12800.0,-3.8746502,12288.0,1,0.9281016,1
True,False,1.3331357e-37,True,1.254983,0.0015182495,1696.0,520192.0,-1.5292051,69120.0,1,0.8940252,1
True,False,1.3331357e-37,True,1.6771041,0.0009994507,168.0,31872.0,-4.467686,8768.0,1,0.36331627,0
True,False,1.3331357e-37,True,0.92678326,0.00049972534,1352.0,203776.0,0.2101627,15232.0,1,0.89177305,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.7306468,0.0008354187,1608.0,860160.0,-1.0649449,51712.0,1,0.91127473,1
True,False,1.3331357e-37,True,1.297987,0.0017471313,1392.0,186368.0,-3.6143353,48128.0,1,0.88672054,1
True,False,1.3331357e-37,True,2.0696535,0.75390625,74.0,30720.0,-3.3862567,23424.0,0,0.24485257,0
True,False,1.3331357e-37,True,1.4672726,0.0013504028,1600.0,1.39264e+06,-1.7104617,31104.0,1,0.91390574,1
True,False,1.3331357e-37,True,1.0143672,7.987022e-06,928.0,440320.0,6.1825266,15616.0,1,0.9139998,1
True,False,1.3331357e-37,True,0.83126116,0.03149414,1320.0,307200.0,1.8800113,13696.0,1,0.8998589,1
True,False,1.3331357e-37,True,1.0117258,0.0015182495,1864.0,573440.0,1.6116463,56064.0,0,0.9036888,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.7285824,0.0002746582,1384.0,209920.0,0.32111156,66560.0,1,0.8845635,1
True,False,1.3331357e-37,True,1.579305,0.0011978149,1936.0,1.048576e+06,-0.41017148,35072.0,0,0.9249249,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.9637606,0.0010528564,1944.0,593920.0,-0.14103988,167936.0,1,0.9063771,1
True,False,1.3331357e-37,True,1.2217344,0.002822876,2224.0,630784.0,-3.028068,52224.0,1,0.9146866,1
True,False,1.3331357e-37,True,1.4299759,0.5234375,169.0,17280.0,1.3141518,4448.0,0,0.33479407,0
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.5277748,0.0013275146,418.0,35584.0,-12.886881,4544.0,1,0.93592745,1
True,False,1.3331357e-37,True,0.22046797,0.099609375,247.0,6816.0,-1.347391,1432.0,1,0.9325119,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7308226,0.796875,117.0,15360.0,6.4643903,5856.0,0,0.53086966,1
True,False,1.3331357e-37,True,1.0466303,0.005554199,1168.0,647168.0,-3.139388,51712.0,1,0.90302145,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.91985273,0.74609375,139.0,12736.0,4.5795016,2928.0,1,0.41783544,0
True,False,1.3331357e-37,True,1.7225742,0.0029449463,764.0,305152.0,1.7681581,12032.0,1,0.87263685,1
True,False,1.3331357e-37,True,1.1376936,0.00037956238,1504.0,146432.0,0.0531548,11328.0,1,0.87304544,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.7618275,0.00077438354,1168.0,143360.0,1.9917516,19328.0,1,0.8841745,1
True,False,1.3331357e-37,True,1.0859495,0.00074768066,1576.0,479232.0,-3.4085317,40192.0,1,0.9002676,1
True,False,1.3331357e-37,True,0.98833513,0.002822876,2048.0,339968.0,-1.9759347,40448.0,1,0.9058492,1
True,False,1.3331357e-37,True,1.538989,0.11669922,260.0,27008.0,5.550471,19840.0,0,0.52397674,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7863725,0.0004863739,1176.0,210944.0,-2.3888955,43008.0,1,0.90450287,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.45237684,0.25390625,184.0,14720.0,-0.62445104,3904.0,1,0.8559048,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.3476287,0.00091552734,2160.0,479232.0,-2.6017816,75776.0,1,0.9092006,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.5082481,0.0009994507,432.0,22400.0,15.177856,3040.0,1,0.9075756,1
True,False,1.3331357e-37,True,1.1168163,0.0011978149,1464.0,130560.0,2.2650244,13696.0,1,0.86571586,1
True,False,1.3331357e-37,True,0.9980711,0.0007247925,1552.0,233472.0,-0.72081697,48896.0,1,0.8846431,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.0186219,0.0011978149,1416.0,121344.0,1.6826006,8832.0,0,0.87038225,1
True,False,1.3331357e-37,True,0.5931984,0.8515625,64.0,13184.0,4.142772,2464.0,1,0.5783543,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.7420608,0.00041770935,1280.0,96768.0,0.0,5952.0,1,0.92487746,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.5829447,0.0009994507,1112.0,186368.0,-0.36645675,73728.0,1,0.9125828,1
True,False,1.3331357e-37,True,0.23305427,0.640625,94.0,16768.0,8.708254,2016.0,1,0.9070823,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,0.93089354,0.001739502,2160.0,417792.0,-0.38006902,56832.0,1,0.9118871,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.7449122,0.0007247925,1424.0,160768.0,1.5165371,16768.0,1,0.90027887,1
True,False,1.3331357e-37,True,0.93465,4.029274e-05,1168.0,602112.0,2.6331646,34304.0,1,0.9180106,1
True,False,1.3331357e-37,True,0.7413534,0.0002861023,1240.0,64256.0,0.0,16768.0,1,0.9174517,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,1.1740483,0.0005836487,2192.0,442368.0,1.5439438,171008.0,1,0.9102681,1
True,False,1.3331357e-37,True,1.188437,0.0011978149,1288.0,230400.0,-2.7361352,39680.0,1,0.88941175,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.2512143,0.00061798096,1608.0,1.163264e+06,-1.2863262,25472.0,1,0.91326964,1
True,False,1.3331357e-37,True,1.2915353,0.0011367798,1464.0,199680.0,-0.23278396,33280.0,1,0.87430257,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,1.0918678,0.00051116943,1760.0,158720.0,1.0984563,67584.0,1,0.8893939,1
True,False,1.3331357e-37,True,0.7460095,0.007537842,1192.0,159744.0,0.5688485,40704.0,1,0.9058734,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0.8412969,1
True,False,1.3331357e-37,True,0.98833215,9.9658966e-05,2128.0,128512.0,-0.79776317,56320.0,0,0.90835756,1
True,False,1.3331357e-37,True,0.49474856,0.0625,284.0,15424.0,22.93607,5888.0,1,0.90581787,1
